grad,opstina,kvart,kvadratura,broj_soba,spratnost,stanje,grejanje,cena,lift,podrum,terasa
Beograd,Čukarica opština,Čukarica,37.0,1.5 soba,2. sprat,,Centralno grejanje,50000.0,Da,,Da
Beograd,Voždovac opština,Voždovac,50.0,2 sobe,2. sprat,,Centralno grejanje,50000.0,,,Da
Beograd,Čukarica opština,Čukarica,75.0,3 sobe,9/9 spratova,,Centralno grejanje,149000.0,Ne,,Da
Beograd,Stari Grad opština,Dorćol,66.0,3 sobe,Suteren/4 sprata,,Grejanje na struju,145000.0,,,Da
Beograd,Stari Grad opština,Dorćol,78.0,4 sobe,5/6 spratova,,Centralno grejanje,260000.0,Da,,Da
Beograd,Novi Beograd,Ledine,65.0,3.5 soba,2/3 sprata,,Etažno grejanje,106780.0,,,Da
Beograd,Čukarica opština,Čukarica,88.0,4 sobe,1/5 spratova,,Centralno grejanje,155000.0,Da,,Da
Beograd,Savski Venac,Savamala,76.0,2.5 soba,1/4 sprata,,Etažno grejanje,228000.0,,,Da
Beograd,Novi Beograd,Ledine,53.0,2.5 soba,1/3 sprata,,Etažno grejanje,90100.0,,,Da
Beograd,Novi Beograd,Ledine,48.0,3.5 soba,1/3 sprata,,Etažno grejanje,82250.0,,,Da
Beograd,Voždovac opština,Trošarina,71.0,2.5 soba,5/8 spratova,,Etažno grejanje,230000.0,,,
Beograd,Palilula opština,Borča,84.0,3 sobe,Prizemlje/1 sprat,,Centralno grejanje,165000.0,,,Da
Beograd,Čukarica opština,Čukarica,130.0,4 sobe,2/3 sprata,,,199000.0,,,
Beograd,Zvezdara opština,Mirijevo,60.0,2.5 soba,3/4 sprata,,Etažno grejanje,121503.0,Da,,
Beograd,Zvezdara opština,Mirijevo,37.0,1.5 soba,1/4 sprata,,Etažno grejanje,74821.0,,,
Beograd,Zemun opština,Zemun,54.0,2.5 soba,Prizemlje/2 sprata,,,106570.0,,,
Beograd,Zemun opština,Zemun,45.0,2 sobe,Prizemlje/2 sprata,,,89600.0,,,
Beograd,Voždovac opština,Voždovac,72.0,3 sobe,3/8 spratova,,Etažno grejanje,267000.0,Da,,Da
Beograd,Stari Grad opština,Dorćol,221.0,5 soba,Prizemlje/6 spratova,,Centralno grejanje,857250.0,,,
Beograd,Savski Venac,Beograd na vodi,211.0,5 soba,8/8 spratova,,Centralno grejanje,842650.0,Da,,
Beograd,Čukarica opština,Čukarica,52.0,2 sobe,1/4 sprata,,Grejanje na gas,140400.0,,,
Beograd,Stari Grad opština,Beograd centar,163.0,4 sobe,3/6 spratova,,Centralno grejanje,770000.0,,,Da
Beograd,Zvezdara opština,Mirijevo,36.0,1 soba,3/3 sprata,,Grejanje na struju,71000.0,,,
Beograd,Zvezdara opština,Konjarnik,66.0,2 sobe,3/28 spratova,Renovirano,Centralno grejanje,155000.0,Da,,Da
Beograd,Čukarica opština,Čukarica,90.0,3.5 soba,Visoko prizemlje/6 spratova,Renovirano,Centralno grejanje,250000.0,,,
Beograd,Novi Beograd,Ledine,38.0,2 sobe,Prizemlje/3 sprata,,Etažno grejanje,66500.0,,,Da
Beograd,Voždovac opština,Braće Jerković,69.0,2.5 soba,Visoko prizemlje/7 spratova,,Centralno grejanje,134000.0,Da,,Da
Beograd,Novi Beograd,Blok 70a,98.0,3.5 soba,7/7 spratova,,Centralno grejanje,239000.0,Ne,,
Beograd,Palilula opština,Višnjička Banja,51.0,1.5 soba,Visoko prizemlje/3 sprata,,Centralno grejanje,99000.0,,,Da
Beograd,Voždovac opština,Lekino Brdo,44.0,2 sobe,4/4 sprata,,Etažno grejanje,132000.0,,,
Beograd,Stari Grad opština,Beograd centar,86.0,3 sobe,5/5 spratova,,Centralno grejanje,282900.0,Da,,
Beograd,Čukarica opština,Čukarica,100.0,4 sobe,3/3 sprata,,,149000.0,,,
Beograd,Zvezdara opština,Mirijevo,56.0,2.5 soba,1/4 sprata,,Etažno grejanje,113625.0,,,
Beograd,Palilula opština,Borča,41.0,1 soba,1/2 sprata,,Podno grejanje,81200.0,,,
Beograd,Voždovac opština,Vojvode Stepe,66.0,2.5 soba,1/3 sprata,,Centralno grejanje,160000.0,,,
Beograd,Zvezdara opština,Veliki Mokri Lug,42.0,1.5 soba,Visoko prizemlje/5 spratova,,Etažno grejanje,120000.0,Da,,
Beograd,Voždovac opština,Stepa Stepanović,36.0,1.5 soba,4/8 spratova,,Centralno grejanje,112000.0,,,
Beograd,Savski Venac,Beograd na vodi,125.0,4 sobe,6/8 spratova,,Centralno grejanje,455888.0,,,Da
Beograd,Zvezdara opština,Mirijevo,40.0,1 soba,2/4 sprata,,Etažno grejanje,81810.0,,,
Beograd,Voždovac opština,Stepa Stepanović,46.0,2 sobe,8/8 spratova,,Grejanje na gas,136000.0,,,Da
Beograd,Voždovac opština,Konjarnik (Voždovački deo),66.0,2 sobe,1/6 spratova,,Centralno grejanje,180000.0,Da,,
Beograd,Savski Venac,Dedinje,74.0,3 sobe,Suteren/5 spratova,Renovirano,Podno grejanje,249000.0,,,
Beograd,Novi Beograd,Blok 21,67.0,2.5 soba,1/16 spratova,,Centralno grejanje,220000.0,,,
Beograd,Palilula opština,Karaburma,64.0,3.5 soba,3/3 sprata,,Grejanje na struju,114990.0,,,Da
Beograd,Voždovac opština,Trošarina,75.0,3 sobe,2/4 sprata,,Centralno grejanje,185000.0,,,Da
Beograd,Zvezdara opština,Učiteljsko Naselje,53.0,2.5 soba,3/3 sprata,,Centralno grejanje,175000.0,,,Da
Beograd,Zvezdara opština,Bulbulder,30.0,1 soba,Prizemlje/4 sprata,,Etažno grejanje,75000.0,,,Da
Beograd,Voždovac opština,Medaković,102.0,3 sobe,2/2 sprata,,Podno grejanje,159000.0,,,Da
Beograd,Rakovica opština,Kanarevo Brdo,59.0,2 sobe,10/11 spratova,,Centralno grejanje,110000.0,Da,,Da
Beograd,Stari Grad opština,Dorćol,83.0,3 sobe,3/4 sprata,,Centralno grejanje,245000.0,,,
Beograd,Zemun opština,Zemun,45.0,1 soba,8/12 spratova,,Centralno grejanje,110000.0,Da,,Da
Beograd,Voždovac opština,Voždovac,108.0,3 sobe,3/3 sprata,,Centralno grejanje,299000.0,,,Da
Beograd,Rakovica opština,Labudovo Brdo,100.0,3.5 soba,2/11 spratova,,Centralno grejanje,190000.0,Da,,Da
Beograd,Palilula opština,Karaburma,54.0,2 sobe,1/5 spratova,,Grejanje na struju,108000.0,,,Da
Beograd,,,91.0,3 sobe,2/5 spratova,,Centralno grejanje,345000.0,Da,,Da
Beograd,Zvezdara opština,Lion,141.0,4.5 soba,5/6 spratova,,Centralno grejanje,369000.0,Da,,Da
Beograd,Vračar,Neimar,74.0,2.5 soba,Prizemlje/5 spratova,,Centralno grejanje,213000.0,,,Da
Beograd,Rakovica opština,Vidikovac,72.0,2.5 soba,4/6 spratova,,Centralno grejanje,168000.0,,,
Beograd,Vračar,Južni Bulevar,73.0,3 sobe,3/7 spratova,,Centralno grejanje,190000.0,Da,,Da
Beograd,Palilula opština,Karaburma,55.0,2.5 soba,Prizemlje,,Etažno grejanje,115000.0,,,
Beograd,Stari Grad opština,Beograd centar,82.0,3.5 soba,2/7 spratova,,Etažno grejanje,275000.0,,,Da
Beograd,Zemun opština,Zemun,99.0,2 sobe,2/2 sprata,,Etažno grejanje,250000.0,,,
Beograd,Savski Venac,Dedinje,96.0,4 sobe,5/5 spratova,,Centralno grejanje,205000.0,,,Da
Beograd,Voždovac opština,Lekino Brdo,36.0,2 sobe,4/4 sprata,Renovirano,Centralno grejanje,130000.0,,,Da
Beograd,Zemun opština,Zemun,59.0,2 sobe,1/4 sprata,,Centralno grejanje,136000.0,Da,,Da
Beograd,Vračar,Kalenić,53.0,2 sobe,4/4 sprata,,Etažno grejanje,204000.0,,,
Beograd,Voždovac opština,Lekino Brdo,43.0,2 sobe,Visoko prizemlje/5 spratova,,,151500.0,Da,,Da
Beograd,Vračar,Neimar,217.0,4 sobe,3/4 sprata,,,1022485.0,,,
Beograd,Vračar,Južni Bulevar,76.0,3 sobe,Suteren/5 spratova,,,240000.0,,,
Beograd,Vračar,Južni Bulevar,75.0,3 sobe,4/5 spratova,,,238500.0,,,Da
Beograd,Voždovac opština,Vojvode Stepe,45.0,2 sobe,6/7 spratova,,,128250.0,,,
Beograd,Zvezdara opština,Konjarnik,62.0,2 sobe,3/5 spratova,,Centralno grejanje,175000.0,,,
Beograd,Stari Grad opština,Dorćol,59.0,2 sobe,1/7 spratova,,Centralno grejanje,340000.0,,,Da
Beograd,Palilula opština,Botanička Bašta,60.0,2.5 soba,Visoko prizemlje/3 sprata,,Centralno grejanje,215000.0,,,
Beograd,Savski Venac,Dedinje,225.0,5 soba,3/4 sprata,,Etažno grejanje,650000.0,,,Da
Beograd,Stari Grad opština,Dorćol,28.0,Garsonjera,6/6 spratova,,Centralno grejanje,108000.0,Da,,
Beograd,Savski Venac,Dedinje,129.0,4 sobe,2/2 sprata,,Centralno grejanje,480000.0,,,Da
Beograd,Vračar,Kalenić,72.0,2 sobe,2/5 spratova,,Etažno grejanje,285000.0,,,
Beograd,Novi Beograd,Bežanijski Blokovi,117.0,4 sobe,3/4 sprata,,Centralno grejanje,230000.0,,,Da
Beograd,Palilula opština,Palilula,76.0,3 sobe,1/2 sprata,,Etažno grejanje,266000.0,,,Da
Beograd,Zvezdara opština,Cvetanova Ćuprija,84.0,4 sobe,4/4 sprata,,Etažno grejanje,195000.0,,,Da
Beograd,Palilula opština,Krnjača,59.0,2 sobe,4/4 sprata,,Centralno grejanje,85000.0,,,Da
Beograd,Palilula opština,Karaburma,66.0,3 sobe,Visoko prizemlje/4 sprata,,Grejanje na gas,120000.0,Da,,Da
Beograd,Vračar,Kalenić,100.0,4 sobe,5/5 spratova,,Centralno grejanje,240000.0,,,Da
Beograd,Novi Beograd,Blok 12 - YUBC,75.0,2 sobe,4/6 spratova,,Centralno grejanje,315000.0,Da,,Da
Beograd,Stari Grad opština,Dorćol,110.0,3 sobe,4/4 sprata,,Centralno grejanje,330000.0,,,Da
Beograd,Vračar,Neimar,176.0,5 soba,3/9 spratova,,Centralno grejanje,794700.0,,,Da
Beograd,Zvezdara opština,Cvetkova Pijaca,62.0,2.5 soba,Visoko prizemlje/4 sprata,,Etažno grejanje,240000.0,Da,,Da
Beograd,Vračar,Neimar,53.0,1 soba,6/6 spratova,,Centralno grejanje,164999.0,Da,,Da
Beograd,Zemun opština,Zemun,90.0,4 sobe,1/1 sprat,,Grejanje na struju,130000.0,,,
Beograd,Rakovica opština,Vidikovac,74.0,5 soba,7/7 spratova,,Centralno grejanje,230000.0,Da,,Da
Beograd,Vračar,Neimar,83.0,4 sobe,5/5 spratova,,Etažno grejanje,350000.0,,,Da
Beograd,Vračar,Čubura,44.0,1.5 soba,Visoko prizemlje/3 sprata,,Etažno grejanje,175000.0,,,
Beograd,Zvezdara opština,Kluz,54.0,3 sobe,3/5 spratova,,,192000.0,Da,,
Beograd,Vračar,Južni Bulevar,67.0,2 sobe,1/4 sprata,,Centralno grejanje,231880.0,,,Da
Beograd,Zemun opština,Zemun,70.0,3 sobe,1/3 sprata,,Etažno grejanje,180000.0,,,Da
Beograd,Rakovica opština,Vidikovac,36.0,1.5 soba,4/4 sprata,,,62900.0,,,Da
Beograd,Zvezdara opština,Mirijevo,51.0,2 sobe,1/3 sprata,,,130000.0,,,Da
Beograd,Čukarica opština,Čukarica,38.0,2 sobe,Suteren/4 sprata,Renovirano,Centralno grejanje,85000.0,,,
Beograd,Palilula opština,Karaburma,44.0,2 sobe,1/10 spratova,,Centralno grejanje,129900.0,Da,,Da
Beograd,Vračar,Istočni Vračar,100.0,3 sobe,5/6 spratova,,Centralno grejanje,380000.0,Da,,
Beograd,Palilula opština,Botanička Bašta,84.0,3 sobe,7/8 spratova,,Centralno grejanje,200000.0,,,Da
Beograd,Savski Venac,Dedinje,56.0,3 sobe,Prizemlje/4 sprata,Renovirano,Etažno grejanje,195000.0,,,
Beograd,Voždovac opština,Voždovac,149.0,3 sobe,6/8 spratova,,,387400.0,,,Da
Beograd,Zemun opština,Zemun,49.0,2 sobe,5/6 spratova,,Centralno grejanje,123000.0,Da,,
Beograd,Rakovica opština,Petlovo Brdo,128.0,4 sobe,1/4 sprata,,Grejanje na struju,139000.0,,,Da
Beograd,Rakovica opština,Vidikovac,46.0,1.5 soba,4/4 sprata,,Etažno grejanje,79000.0,,,Da
Beograd,Voždovac opština,Medaković,49.0,2 sobe,Prizemlje/4 sprata,,Grejanje na gas,55000.0,,,
Beograd,Stari Grad opština,Kopitareva Gradina,48.0,2 sobe,1/5 spratova,,,230000.0,,,Da
Beograd,Palilula opština,Višnjička Banja,78.0,2.5 soba,3/5 spratova,,Etažno grejanje,149000.0,,,Da
Beograd,Zvezdara opština,Mirijevo,41.0,1.5 soba,2/3 sprata,,Centralno grejanje,84000.0,,,Da
Beograd,Zvezdara opština,Lipov Lad,106.0,3 sobe,Visoko prizemlje/3 sprata,,Etažno grejanje,245000.0,,,
Beograd,Rakovica opština,Rakovica,56.0,2.5 soba,1/11 spratova,,Centralno grejanje,150000.0,Da,,Da
Beograd,Savski Venac,Dedinje,58.0,3 sobe,3/4 sprata,,Centralno grejanje,190000.0,,,
Beograd,Novi Beograd,Bežanijski Blokovi,64.0,2.5 soba,1/14 spratova,,Centralno grejanje,193900.0,Da,,
Beograd,Voždovac opština,Vojvode Vlahovića Voždovac,48.0,1.5 soba,4/4 sprata,,,99000.0,,,Da
Beograd,Savski Venac,Centar,29.0,1 soba,3/23 sprata,,Centralno grejanje,210000.0,,,Da
Beograd,Palilula opština,Lešće,52.0,2 sobe,2/3 sprata,,,98800.0,,,Da
Beograd,Čukarica opština,Čukarica,26.0,1.5 soba,Suteren/3 sprata,,Grejanje na struju,42000.0,,,
Beograd,Vračar,Neimar,103.0,3 sobe,2/5 spratova,,Centralno grejanje,425000.0,Da,,Da
Beograd,Voždovac opština,Voždovac,86.0,3 sobe,4/8 spratova,,Centralno grejanje,315000.0,Da,,Da
Beograd,Zemun opština,Zemun,37.0,1 soba,8/12 spratova,Renovirano,Centralno grejanje,112000.0,Da,,Da
Beograd,Voždovac opština,Voždovac,160.0,5 soba,2/3 sprata,,Etažno grejanje,185000.0,,,
Beograd,Rakovica opština,Petlovo Brdo,91.0,4 sobe,Prizemlje/2 sprata,,Grejanje na gas,148000.0,,,Da
Beograd,Savski Venac,Klinički Centar,28.0,1 soba,6/6 spratova,,Grejanje na struju,128000.0,Da,,
Beograd,Voždovac opština,Voždovac,59.0,3 sobe,1/4 sprata,,Centralno grejanje,155000.0,,,Da
Beograd,Zvezdara opština,Konjarnik,59.0,2.5 soba,1/8 spratova,,Centralno grejanje,141600.0,Ne,,
Beograd,Vračar,Istočni Vračar,52.0,2.5 soba,1/4 sprata,,Grejanje na struju,182000.0,,,Da
Beograd,Voždovac opština,Autokomanda,122.0,4 sobe,3/3 sprata,,,411916.0,,,Da
Beograd,Voždovac opština,Autokomanda,114.0,4 sobe,Prizemlje/3 sprata,,,384915.0,,,Da
Beograd,Voždovac opština,Autokomanda,61.0,3 sobe,1/3 sprata,,,198738.0,,,Da
Beograd,Zvezdara opština,Mirijevo,72.0,3 sobe,4/5 spratova,,Centralno grejanje,147000.0,Da,,
Beograd,Grocka opština,Kaluđerica,40.0,1 soba,2/3 sprata,,Etažno grejanje,66000.0,,,Da
Beograd,Novi Beograd,Blok 23,86.0,3 sobe,12/12 spratova,,Centralno grejanje,165000.0,Da,,Da
Beograd,Novi Beograd,Blok 11,117.0,3 sobe,2/17 spratova,,Centralno grejanje,530000.0,,,
Beograd,Voždovac opština,Medaković,78.0,3 sobe,Prizemlje/7 spratova,,Centralno grejanje,160000.0,Da,,Da
Beograd,Rakovica opština,Skojevsko Naselje,55.0,2.5 soba,2/5 spratova,,Centralno grejanje,137500.0,Da,,
Beograd,Novi Beograd,Blok 67 - Belville,101.0,3 sobe,10/10 spratova,,Centralno grejanje,349990.0,,,Da
Beograd,Zvezdara opština,Mirijevo,86.0,4 sobe,4/4 sprata,,Etažno grejanje,179740.0,Da,,Da
Beograd,Zvezdara opština,Mirijevo,44.0,2 sobe,Prizemlje/4 sprata,,Etažno grejanje,91960.0,Da,,Da
Beograd,Palilula opština,Karaburma,60.0,2 sobe,2/4 sprata,,Etažno grejanje,139000.0,,,Da
Beograd,Savski Venac,Dedinje,58.0,2.5 soba,3/4 sprata,Renovirano,Centralno grejanje,190000.0,,,Da
Beograd,Zvezdara opština,Kluz,70.0,3 sobe,4/4 sprata,,Centralno grejanje,215600.0,Da,,Da
Beograd,Palilula opština,Krnjača,57.0,2 sobe,1/4 sprata,,,85000.0,,,
Beograd,Palilula opština,Karaburma,93.0,3 sobe,1/1 sprat,,Centralno grejanje,175000.0,,,
Beograd,Stari Grad opština,London,173.0,5 soba,3/3 sprata,,Etažno grejanje,550000.0,,,Da
Beograd,Voždovac opština,Kumodraž,55.0,4 sobe,4/4 sprata,,Centralno grejanje,140000.0,,,
Beograd,Zemun opština,Zemun,39.0,1 soba,1/9 spratova,,Centralno grejanje,104990.0,,,
Beograd,Novi Beograd,Paviljoni,86.0,2 sobe,9/9 spratova,,Centralno grejanje,179000.0,Da,,Da
Beograd,Palilula opština,Kotež,40.0,1.5 soba,2/3 sprata,,Grejanje na struju,76500.0,,,Da
Beograd,Rakovica opština,Petlovo Brdo,72.0,3 sobe,Prizemlje/2 sprata,,Grejanje na struju,113000.0,,,Da
Beograd,Čukarica opština,Čukarica,74.0,3 sobe,2/5 spratova,,Centralno grejanje,169500.0,,,Da
Beograd,Palilula opština,Hadžipopovac,40.0,2 sobe,Suteren/4 sprata,,Grejanje na struju,118000.0,,,
Beograd,Zvezdara opština,Zvezdara,45.0,2 sobe,Visoko prizemlje/3 sprata,,Grejanje na struju,126000.0,,,
Beograd,Novi Beograd,Hotel YU,64.0,2.5 soba,1/4 sprata,,Centralno grejanje,210000.0,,,Da
Beograd,Voždovac opština,Vojvode Stepe,43.0,2 sobe,4/6 spratova,,,129000.0,Da,,
Beograd,Novi Beograd,Blok 45,67.0,2.5 soba,3. sprat,,Centralno grejanje,160000.0,Da,,
Beograd,Palilula opština,Karaburma,73.0,3 sobe,10/14 spratova,,Centralno grejanje,170000.0,Da,,Da
Beograd,Zvezdara opština,Mirijevo,56.0,2.5 soba,1/4 sprata,,Centralno grejanje,115000.0,Da,,
Beograd,Rakovica opština,Labudovo Brdo,78.0,3 sobe,3/4 sprata,,Grejanje na gas,149000.0,,,Da
Beograd,Novi Beograd,Blok 38,86.0,3.5 soba,8/9 spratova,,Centralno grejanje,220000.0,Da,,Da
Beograd,Novi Beograd,Blok 70a,67.0,2 sobe,6/8 spratova,,Centralno grejanje,184900.0,Da,,
Beograd,Čukarica opština,Čukarica,68.0,3 sobe,Prizemlje/1 sprat,,Grejanje na gas,153000.0,,,Da
Beograd,Rakovica opština,Vidikovac,47.0,2.5 soba,1/4 sprata,,Etažno grejanje,95000.0,,,Da
Beograd,Mladenovac opština,Mladenovac centar,82.0,3 sobe,4/4 sprata,,Centralno grejanje,95000.0,,,Da
Beograd,Zvezdara opština,Zvezdara,58.0,2 sobe,4/5 spratova,,Centralno grejanje,180000.0,,,Da
Beograd,Savski Venac,Beograd na vodi,54.0,2 sobe,11/23 sprata,,Centralno grejanje,370000.0,,,Da
Beograd,Zemun opština,Zemun,174.0,5 soba,3/3 sprata,,Etažno grejanje,298000.0,,,Da
Beograd,Palilula opština,Cvijićeva,36.0,2.5 soba,Suteren/4 sprata,,Grejanje na struju,95000.0,,,Da
Beograd,Zvezdara opština,Veliki Mokri Lug,79.0,3 sobe,4/7 spratova,,Centralno grejanje,190000.0,,,
Beograd,Palilula opština,Karaburma,66.0,2.5 soba,1/3 sprata,,,143000.0,,,Da
Beograd,Obrenovac opština,Rojkovac,82.0,3 sobe,3/7 spratova,,Centralno grejanje,105000.0,,,
Beograd,Rakovica opština,Vidikovac,90.0,4 sobe,3/4 sprata,,Etažno grejanje,125000.0,,,Da
Beograd,Palilula opština,Palilula,86.0,3 sobe,Prizemlje/5 spratova,,Centralno grejanje,275000.0,Da,,Da
Beograd,Obrenovac opština,Obrenovac,50.0,2 sobe,Visoko prizemlje/4 sprata,,Centralno grejanje,80000.0,,,Da
Beograd,Čukarica opština,Čukarica,93.0,4 sobe,3/4 sprata,,Grejanje na gas,212000.0,,,Da
Beograd,Novi Beograd,Bežanijska kosa,97.0,3.5 soba,4/6 spratova,Renovirano,,259000.0,,,Da
Beograd,Čukarica opština,Rušanj,39.0,1.5 soba,3/4 sprata,,,45000.0,,,Da
Beograd,Zvezdara opština,Olimp,50.0,1.5 soba,3/3 sprata,,Etažno grejanje,107000.0,,,
Beograd,Vračar,Neimar,66.0,2 sobe,Prizemlje/4 sprata,,Centralno grejanje,212100.0,,,
Beograd,Voždovac opština,Voždovac,75.0,3 sobe,3/3 sprata,,Etažno grejanje,127500.0,,,Da
Beograd,Savski Venac,Dedinje,369.0,6.5 soba,3/4 sprata,,Etažno grejanje,840000.0,,,Da
Beograd,Zvezdara opština,Gradska Bolnica,83.0,3 sobe,4/4 sprata,,Etažno grejanje,240000.0,,,Da
Beograd,Novi Beograd,Ledine,48.0,2 sobe,1/2 sprata,,Etažno grejanje,110880.0,,,
Beograd,Novi Beograd,Ledine,34.0,1.5 soba,1/2 sprata,,Etažno grejanje,78540.0,,,
Beograd,Zemun opština,Zemun,75.0,3 sobe,11/16 spratova,,,189000.0,Da,,
Beograd,Novi Beograd,Blok 65 - WEST 65,119.0,3 sobe,6/9 spratova,,Centralno grejanje,535000.0,,,
Beograd,Rakovica opština,Vidikovac,72.0,3 sobe,13/15 spratova,,Centralno grejanje,170000.0,,,Da
Beograd,Voždovac opština,Dušanovac,68.0,2.5 soba,2/7 spratova,,Centralno grejanje,185274.0,,,Da
Beograd,Palilula opština,Palilula,39.0,2 sobe,1/3 sprata,Renovirano,Grejanje na struju,115000.0,,,
Beograd,Rakovica opština,Petlovo Brdo,66.0,2.5 soba,1/1 sprat,,Etažno grejanje,103000.0,,,
Beograd,Rakovica opština,Petlovo Brdo,73.0,3.5 soba,1/1 sprat,,Etažno grejanje,105000.0,,,Da
Beograd,Rakovica opština,Petlovo Brdo,67.0,2.5 soba,1/1 sprat,,Grejanje na struju,102000.0,,,Da
Beograd,Rakovica opština,Petlovo Brdo,67.0,2.5 soba,1/1 sprat,,Etažno grejanje,102000.0,,,Da
Beograd,Novi Beograd,Blok 70,87.0,2 sobe,Prizemlje/4 sprata,,Centralno grejanje,215000.0,,,Da
Beograd,Čukarica opština,Čukarica,66.0,3 sobe,2/2 sprata,,Grejanje na struju,115000.0,,,Da
Beograd,Savski Venac,Savamala,49.0,3 sobe,5/6 spratova,Renovirano,Grejanje na struju,189000.0,Da,,
Beograd,Čukarica opština,Čukarica,55.0,2 sobe,Visoko prizemlje/7 spratova,Renovirano,Centralno grejanje,135000.0,Da,,Da
Beograd,Vračar,Neimar,145.0,4 sobe,6/6 spratova,Renovirano,Etažno grejanje,555000.0,Da,,Da
Beograd,Stari Grad opština,Dorćol,87.0,3 sobe,1/7 spratova,,Centralno grejanje,263999.0,Ne,,Da
Beograd,Novi Beograd,Blok 1 - Fontana,35.0,1.5 soba,4/4 sprata,,Centralno grejanje,103000.0,,,
Beograd,Čukarica opština,Čukarica,77.0,3 sobe,4/7 spratova,,Centralno grejanje,200000.0,Da,,Da
Beograd,Surčin opština,Surčin,58.0,2 sobe,1/2 sprata,,Etažno grejanje,104400.0,,,Da
Beograd,Zemun opština,Zemun,54.0,2.5 soba,Visoko prizemlje/3 sprata,,Podno grejanje,150000.0,Da,,Da
Beograd,Čukarica opština,Čukarica,106.0,3 sobe,4/5 spratova,,Grejanje na gas,318000.0,,,Da
Beograd,Novi Beograd,Bežanijska kosa,88.0,2.5 soba,Visoko prizemlje/6 spratova,,Centralno grejanje,225000.0,Da,,Da
Beograd,Voždovac opština,Voždovac,89.0,4 sobe,7/7 spratova,,Centralno grejanje,225000.0,,,
Beograd,Voždovac opština,Siva Stena,65.0,3 sobe,1/4 sprata,,Etažno grejanje,175500.0,,,Da
Beograd,Rakovica opština,Vidikovac,34.0,1.5 soba,Prizemlje/4 sprata,,Etažno grejanje,72000.0,,,Da
Beograd,Novi Beograd,Ledine,45.0,1.5 soba,Prizemlje/3 sprata,,Etažno grejanje,80000.0,,,Da
Beograd,Čukarica opština,Čukarica,150.0,4 sobe,1/3 sprata,,,290000.0,,,
Beograd,Novi Beograd,Bežanijski Blokovi,50.0,2 sobe,2/9 spratova,,Centralno grejanje,150000.0,,,
Beograd,Rakovica opština,Vidikovac,58.0,2 sobe,4/4 sprata,,Etažno grejanje,95000.0,,,Da
Beograd,Novi Beograd,Blok 1 - Fontana,35.0,1.5 soba,4/4 sprata,Renovirano,Centralno grejanje,103000.0,,,
Beograd,Palilula opština,Borča,80.0,3 sobe,Prizemlje/3 sprata,,,83000.0,,,
Beograd,Zvezdara opština,Konjarnik,66.0,3 sobe,4/6 spratova,Renovirano,Centralno grejanje,175000.0,Da,,Da
Beograd,Novi Beograd,Blok 31 - Opština,67.0,3.5 soba,1/9 spratova,,Centralno grejanje,220000.0,Da,,
Beograd,Voždovac opština,Voždovac,75.0,3.5 soba,2/4 sprata,,Etažno grejanje,184000.0,,,
Beograd,Čukarica opština,Čukarica,66.0,2.5 soba,1/4 sprata,,Etažno grejanje,178900.0,,,Da
Beograd,Čukarica opština,Čukarica,62.0,2.5 soba,4/4 sprata,,Etažno grejanje,186930.0,,,Da
Beograd,Čukarica opština,Čukarica,65.0,2.5 soba,4/4 sprata,,Etažno grejanje,194830.0,,,Da
Beograd,Savski Venac,Beograd na vodi,115.0,3 sobe,13/25 spratova,,Centralno grejanje,704888.0,,,Da
Beograd,Voždovac opština,Lekino Brdo,52.0,2 sobe,1/4 sprata,,Centralno grejanje,181000.0,,,Da
Beograd,Zemun opština,Zemun,61.0,2 sobe,2/4 sprata,Renovirano,,170800.0,,,
Beograd,Voždovac opština,Trošarina,108.0,3 sobe,3/3 sprata,,Centralno grejanje,299000.0,,,Da
Beograd,Zvezdara opština,Kluz,72.0,3.5 soba,1/7 spratova,,Centralno grejanje,182500.0,Da,,Da
Beograd,Zvezdara opština,Kluz,59.0,3 sobe,Visoko prizemlje/7 spratova,,Centralno grejanje,149950.0,Da,,
Beograd,Zvezdara opština,Kluz,67.0,2 sobe,6/7 spratova,,Centralno grejanje,151100.0,Da,,Da
Beograd,Voždovac opština,Voždovac,55.0,2.5 soba,3/3 sprata,,Etažno grejanje,150000.0,,,Da
Beograd,Stari Grad opština,Politika,88.0,3 sobe,5/5 spratova,,Grejanje na struju,245000.0,Da,,
Beograd,Novi Beograd,Blok 2,35.0,1.5 soba,4/4 sprata,,Centralno grejanje,103000.0,,,
Beograd,Zvezdara opština,Mirijevo,56.0,2.5 soba,1/3 sprata,,Etažno grejanje,150000.0,,,
Beograd,Zvezdara opština,Cvetanova Ćuprija,54.0,2 sobe,3/3 sprata,,Etažno grejanje,109900.0,,,
Beograd,Palilula opština,Krnjača,55.0,3 sobe,2/4 sprata,,Etažno grejanje,82500.0,,,Da
Beograd,Palilula opština,Krnjača,40.0,2 sobe,2/4 sprata,,Etažno grejanje,60000.0,,,Da
Beograd,Zvezdara opština,Zeleno Brdo,90.0,4 sobe,4/4 sprata,,Podno grejanje,180000.0,,,Da
Beograd,Stari Grad opština,Beograd centar,79.0,3 sobe,4/5 spratova,Renovirano,Centralno grejanje,319000.0,,,Da
Beograd,Stari Grad opština,Terazije,26.0,1 soba,6/8 spratova,,,125000.0,Da,,
Beograd,Palilula opština,Višnjička Banja,74.0,3 sobe,4/6 spratova,,Centralno grejanje,181500.0,Da,,Da
