grad,opstina,kvart,kvadratura,broj_soba,spratnost,stanje,grejanje,cena,lift,podrum,terasa
Beograd,Rakovica opština,Vidikovac,48,1.5 soba,1/3 sprata,,Etažno grejanje,79500,,,Da
Beograd,Savski Venac,Dedinje,173,5 soba,1/2 sprata,,Grejanje na gas,655200,,,Da
Beograd,Novi Beograd,Blok 23,69,2.5 soba,1/5 spratova,,Centralno grejanje,198000,Da,,
Beograd,Zemun opština,Zemun,55,2 sobe,3/3 sprata,,,95000,,,Da
Beograd,Zemun opština,Zemun,55,2 sobe,2/3 sprata,,,100499,,,Da
Beograd,Vračar,Slavija,53,2 sobe,Prizemlje/6 spratova,,Centralno grejanje,135000,Da,,
Beograd,Čukarica opština,Čukarica,64,2 sobe,2/8 spratova,,Centralno grejanje,128000,Da,,Da
Beograd,Zemun opština,Zemun,70,3 sobe,Visoko prizemlje/3 sprata,,Etažno grejanje,155000,Da,,
Beograd,Savski Venac,Dedinje,107,4 sobe,3/4 sprata,,Centralno grejanje,360000,,,Da
Beograd,Vračar,Crveni Krst Vračar,82,3 sobe,Visoko prizemlje/4 sprata,,Etažno grejanje,297000,,,Da
Beograd,Zemun opština,Zemun,47,2.5 soba,Potkrovlje/2 sprata,,Grejanje na struju,72000,,,Da
Beograd,Voždovac opština,Lekino Brdo,33,1.5 soba,1/3 sprata,,Centralno grejanje,120500,Da,,
Beograd,Vračar,Crveni Krst Vračar,111,3 sobe,Visoko prizemlje/5 spratova,,Centralno grejanje,275000,,,Da
Beograd,Čukarica opština,Čukarica,67,3 sobe,Prizemlje/3 sprata,,Grejanje na gas,107200,,,
Beograd,Čukarica opština,Čukarica,60,2 sobe,Prizemlje/4 sprata,,Etažno grejanje,89000,,,Da
Beograd,Rakovica opština,Miljakovac,77,3 sobe,1/5 spratova,,Centralno grejanje,158000,,,Da
Beograd,Rakovica opština,Vidikovac,75,2.5 soba,7/12 spratova,Renovirano,Centralno grejanje,176000,Da,,
Beograd,Rakovica opština,Labudovo Brdo,78,3 sobe,3/4 sprata,Renovirano,Grejanje na gas,149000,,,Da
Beograd,Zemun opština,Batajnica,54,2.5 soba,1/2 sprata,,Etažno grejanje,68000,,,Da
Beograd,Voždovac opština,Banjica,73,2.5 soba,6/6 spratova,,Centralno grejanje,155000,,,
Beograd,Novi Beograd,Blok 23,66,2.5 soba,4/11 spratova,,Centralno grejanje,188000,Ne,,Da
Beograd,Novi Beograd,Blok 37,91,3 sobe,8/8 spratova,,Centralno grejanje,194500,Da,,
Beograd,Voždovac opština,Lekino Brdo,26,Garsonjera,Prizemlje/2 sprata,,Centralno grejanje,85000,,,
Beograd,Novi Beograd,Blok 38,71,2.5 soba,2/8 spratova,,Centralno grejanje,178000,Da,,Da
Beograd,Stari Grad opština,Beograd centar,103,4 sobe,1/6 spratova,,,618000,,,
Beograd,Čukarica opština,Čukarica,156,3 sobe,5/5 spratova,,Etažno grejanje,820000,,,Da
Beograd,Zvezdara opština,Mirijevo,52,2 sobe,2/3 sprata,,Etažno grejanje,115000,,,
Beograd,Novi Beograd,Blok 24,96,3.5 soba,3/5 spratova,,Centralno grejanje,336000,Da,,
Beograd,Mladenovac opština,Mladenovac centar,73,3 sobe,1/4 sprata,,Grejanje na gas,83888,,,
Beograd,Novi Beograd,Blok 45,50,1 soba,8/10 spratova,Renovirano,Centralno grejanje,160000,,,Da
Beograd,Zemun opština,Zemun,55,3 sobe,3/4 sprata,,Podno grejanje,103400,,,Da
Beograd,Zemun opština,Zemun,65,3 sobe,3/4 sprata,,Podno grejanje,120250,,,Da
Beograd,Zemun opština,Zemun,49,2 sobe,2/2 sprata,Renovirano,Etažno grejanje,80000,,,Da
Beograd,Zemun opština,Zemun,,,,Renovirano,Etažno grejanje,90000,,,
Beograd,Palilula opština,Hadžipopovac,171,7 soba,1/2 sprata,,Centralno grejanje,359000,,,
Beograd,,,53,2 sobe,1/6 spratova,,Etažno grejanje,249000,Ne,,Da
Beograd,Palilula opština,Višnjička Banja,67,2.5 soba,3/4 sprata,,Centralno grejanje,125000,,,Da
Beograd,Zvezdara opština,Zeleno Brdo,71,2 sobe,1/3 sprata,,Etažno grejanje,122000,,,Da
Beograd,Čukarica opština,Čukarica,87,3 sobe,1/5 spratova,,Centralno grejanje,159000,Da,,Da
Beograd,Čukarica opština,Čukarica,32,1.5 soba,Suteren/4 sprata,Renovirano,Grejanje na struju,54500,Da,,
Beograd,Vračar,Kalenić,109,5 soba,3/5 spratova,Renovirano,Centralno grejanje,375000,Da,,
Beograd,Voždovac opština,Voždovac,41,1.5 soba,Visoko prizemlje/8 spratova,,Centralno grejanje,112000,Da,,Da
Beograd,Vračar,Krunski Venac,103,3 sobe,2/5 spratova,,Centralno grejanje,410000,,,Da
Beograd,Voždovac opština,Lekino Brdo,64,2.5 soba,Visoko prizemlje/3 sprata,,Grejanje na struju,164000,,,
Beograd,Čukarica opština,Čukarica,55,2 sobe,1/3 sprata,,Centralno grejanje,90000,Da,,
Beograd,Savski Venac,Dedinje,35,1.5 soba,Prizemlje/3 sprata,Renovirano,Centralno grejanje,145000,Da,,
Beograd,Voždovac opština,Banjica,89,4 sobe,1/8 spratova,,Centralno grejanje,199000,Da,,Da
Beograd,Rakovica opština,Skojevsko Naselje,50,1.5 soba,Prizemlje/8 spratova,,Centralno grejanje,122000,Da,,
Beograd,Rakovica opština,Vidikovac,95,3.5 soba,4/7 spratova,Renovirano,Centralno grejanje,239000,Da,,
Beograd,Savski Venac,Beograd na vodi,114,4 sobe,14/23 sprata,,Centralno grejanje,595000,Ne,,
Beograd,Čukarica opština,Čukarica,68,2.5 soba,4/4 sprata,Renovirano,Centralno grejanje,180000,Da,,Da
Beograd,Novi Beograd,Bežanijska kosa,41,2 sobe,5/6 spratova,Renovirano,Centralno grejanje,117500,Da,,Da
Beograd,Savski Venac,Beograd na vodi,80,3 sobe,14/24 sprata,,Etažno grejanje,400000,Ne,,Da
Beograd,Zvezdara opština,Bulbulder,123,4 sobe,5/7 spratova,,Etažno grejanje,362850,Da,,
Beograd,,,58,2 sobe,2/8 spratova,Renovirano,Centralno grejanje,178000,Da,,
Beograd,Palilula opština,Botanička Bašta,83,3.5 soba,4/4 sprata,,Centralno grejanje,230880,,,Da
Beograd,Voždovac opština,Lekino Brdo,49,2 sobe,1/3 sprata,,Centralno grejanje,162000,Da,,Da
Beograd,,,102,4 sobe,3/5 spratova,,Centralno grejanje,410000,Da,,
Beograd,Stari Grad opština,Dorćol,79,3 sobe,3/5 spratova,Renovirano,Centralno grejanje,269000,,,Da
Beograd,Čukarica opština,Čukarica,22,Garsonjera,1/2 sprata,,Grejanje na struju,59000,,,Da
Beograd,Palilula opština,Botanička Bašta,87,3 sobe,5/11 spratova,Renovirano,Centralno grejanje,250000,Ne,,Da
Beograd,Vračar,Kalenić,67,2 sobe,4/5 spratova,,Centralno grejanje,189000,Da,,
Beograd,Vračar,Crveni Krst Vračar,118,4 sobe,4/5 spratova,,Centralno grejanje,289000,,,Da
Beograd,Rakovica opština,Kanarevo Brdo,70,4 sobe,2/3 sprata,,Etažno grejanje,126000,,,Da
Beograd,Zemun opština,Batajnica,60,2.5 soba,1/2 sprata,,Grejanje na gas,86000,,,
Beograd,Zvezdara opština,Mirijevo,150,5 soba,3/3 sprata,,Centralno grejanje,250000,,,Da
Beograd,Vračar,Kalenić,33,1 soba,2/4 sprata,,Etažno grejanje,135000,,,
Beograd,Vračar,Slavija,73,2 sobe,3/7 spratova,,Centralno grejanje,239000,Da,,
Beograd,Vračar,Crveni Krst Vračar,99,3 sobe,1/5 spratova,,Centralno grejanje,337000,,,Da
Beograd,Palilula opština,Botanička Bašta,65,2 sobe,9/10 spratova,,Centralno grejanje,210000,,,Da
Beograd,Rakovica opština,Vidikovac,92,3.5 soba,8/14 spratova,,Centralno grejanje,172000,Ne,,
Beograd,Zvezdara opština,Mirijevo,76,3 sobe,Suteren/2 sprata,,Centralno grejanje,59500,,,
Beograd,Stari Grad opština,Dorćol,79,2.5 soba,3/5 spratova,,Centralno grejanje,269000,,,Da
Beograd,,,126,4 sobe,1/3 sprata,Renovirano,Centralno grejanje,385000,,,Da
Beograd,Zvezdara opština,Mirijevo,66,3 sobe,3/4 sprata,,Etažno grejanje,114400,,,Da
Beograd,Palilula opština,Palilula,86,3.5 soba,8/9 spratova,Renovirano,Centralno grejanje,240000,,,Da
Beograd,Rakovica opština,Miljakovac,83,4 sobe,3/3 sprata,,Centralno grejanje,145000,,,Da
Beograd,Zemun opština,Zemun,104,3.5 soba,3/3 sprata,,,365000,,,Da
Beograd,Vračar,Kalenić,52,2 sobe,2/4 sprata,,Grejanje na struju,195000,,,
Beograd,Zvezdara opština,Đeram,160,4 sobe,5/5 spratova,,Centralno grejanje,385000,Da,,Da
Beograd,Vračar,Kalenić,107,5 soba,3/5 spratova,,Centralno grejanje,375000,Da,,Da
Beograd,Zvezdara opština,Đeram,85,4 sobe,4/5 spratova,,Centralno grejanje,250000,Da,,
Beograd,,,82,3 sobe,5/7 spratova,,Centralno grejanje,255000,,,Da
Beograd,Novi Beograd,Tošin Bunar,73,3 sobe,4/9 spratova,,Centralno grejanje,257000,,,Da
Beograd,Vračar,Čubura,105,3 sobe,3/5 spratova,,Centralno grejanje,350000,,,Da
Beograd,Čukarica opština,Čukarica,112,4 sobe,1/5 spratova,,Grejanje na gas,315168,,,Da
Beograd,Vračar,Neimar,146,5 soba,5/5 spratova,,Etažno grejanje,555000,,,Da
Beograd,Voždovac opština,Voždovac,35,1 soba,4/4 sprata,,,77000,,,Da
Beograd,Zemun opština,Zemun,44,2 sobe,4/4 sprata,,Centralno grejanje,97000,Ne,,
Beograd,Zvezdara opština,Mirijevo,57,2.5 soba,1/4 sprata,,,150000,,,Da
Beograd,Zvezdara opština,Đeram,50,2 sobe,1/6 spratova,,Centralno grejanje,158000,Da,,Da
Beograd,Rakovica opština,Labudovo Brdo,49,1 soba,3/5 spratova,,Centralno grejanje,92000,,,Da
Beograd,Palilula opština,Botanička Bašta,79,3 sobe,4/5 spratova,,Centralno grejanje,319000,Da,,Da
Beograd,Vračar,Južni Bulevar,58,2 sobe,Visoko prizemlje/5 spratova,,Centralno grejanje,225000,,,Da
Beograd,Novi Beograd,Blok 70,60,2.5 soba,3/4 sprata,,Centralno grejanje,192000,,,
Beograd,Zvezdara opština,Mirijevo,34,1 soba,4/4 sprata,Renovirano,Centralno grejanje,85000,Da,,
Beograd,Palilula opština,Botanička Bašta,93,4 sobe,3/4 sprata,,Grejanje na struju,245000,,,
Beograd,Vračar,Crveni Krst Vračar,83,3 sobe,5/5 spratova,,Centralno grejanje,255000,,,Da
Beograd,Zemun opština,Zemun,83,3.5 soba,1/7 spratova,,Centralno grejanje,305000,,,
Beograd,Zemun opština,Batajnica,89,3.5 soba,Prizemlje/1 sprat,,Centralno grejanje,180000,,,
Beograd,Zemun opština,Zemun,57,2 sobe,8/12 spratova,,Centralno grejanje,126000,Da,,Da
Beograd,Zvezdara opština,Mirijevo,56,2.5 soba,4/4 sprata,,Grejanje na struju,101000,,,Da
Beograd,Palilula opština,Borča,49,2 sobe,3/4 sprata,,Etažno grejanje,89000,,,
Beograd,Palilula opština,Karaburma,51,2.5 soba,11/11 spratova,,Centralno grejanje,102000,Da,,Da
Beograd,Vračar,Cvetni Trg,111,3.5 soba,5/6 spratova,,Centralno grejanje,350000,,,Da
Beograd,Vračar,Crveni Krst Vračar,82,3 sobe,Visoko prizemlje/3 sprata,,Etažno grejanje,297000,,,Da
Beograd,Vračar,Kalenić,160,4.5 soba,3/4 sprata,,Centralno grejanje,590000,,,Da
Beograd,Zvezdara opština,Denkova Bašta,60,3 sobe,Visoko prizemlje/3 sprata,,Etažno grejanje,183000,,,
Beograd,Vračar,Crveni Krst Vračar,83,3 sobe,5/5 spratova,,Centralno grejanje,255000,,,Da
Beograd,Palilula opština,Bogoslovija,56,2.5 soba,1/3 sprata,Renovirano,,160000,,,
Beograd,Zemun opština,Batajnica,74,2 sobe,5/5 spratova,Renovirano,Centralno grejanje,129000,Da,,
Beograd,Voždovac opština,Lekino Brdo,80,4 sobe,1/3 sprata,,,225000,,,
Beograd,Savski Venac,Dedinje,64,3 sobe,Visoko prizemlje/3 sprata,,,229000,,,
Beograd,Vračar,Neimar,65,2 sobe,2/3 sprata,,Centralno grejanje,188500,,,Da
Beograd,Rakovica opština,Miljakovac,20,Garsonjera,Prizemlje/6 spratova,,Centralno grejanje,41000,,,
Beograd,Barajevo opština,Barajevo,69,3 sobe,5/5 spratova,,Grejanje na struju,56000,,,Da
Beograd,Stari Grad opština,Atelje 212,140,4 sobe,7/8 spratova,,Etažno grejanje,430000,Da,,Da
Beograd,Voždovac opština,Banjica,54,2 sobe,3/3 sprata,,Grejanje na struju,129000,,,Da
Beograd,Rakovica opština,Miljakovac,94,3.5 soba,3/3 sprata,,,125000,,,Da
Beograd,Rakovica opština,Resnik,115,4 sobe,3/5 spratova,,Centralno grejanje,138000,,,
Beograd,Čukarica opština,Čukarica,57,2 sobe,1/6 spratova,,Centralno grejanje,145000,Da,,
Beograd,Čukarica opština,Čukarica,61,2 sobe,2/7 spratova,Renovirano,Centralno grejanje,145000,Da,,
Beograd,Voždovac opština,Kumodraž,31,1 soba,1/3 sprata,,Grejanje na gas,70000,,,Da
Beograd,Zemun opština,Zemun,59,2 sobe,5/5 spratova,Renovirano,Etažno grejanje,118000,,,
Beograd,Čukarica opština,Čukarica,68,2.5 soba,2/6 spratova,,Centralno grejanje,135000,Da,,
Beograd,Zemun opština,Zemun,48,2 sobe,1/3 sprata,Renovirano,Etažno grejanje,103000,,,
Beograd,Palilula opština,Kotež,50,2 sobe,Visoko prizemlje/2 sprata,,Etažno grejanje,77000,,,
Beograd,Vračar,Crveni Krst Vračar,40,1 soba,Prizemlje/4 sprata,,Grejanje na gas,80000,,,
Beograd,Palilula opština,Kotež,36,1.5 soba,2/2 sprata,,Grejanje na struju,57500,,,Da
Beograd,Rakovica opština,Vidikovac,48,1.5 soba,1/4 sprata,,Etažno grejanje,79500,,,Da
Beograd,Voždovac opština,Braće Jerković,73,3 sobe,1/4 sprata,,Etažno grejanje,222000,,,Da
Beograd,Rakovica opština,Kanarevo Brdo,74,3 sobe,Visoko prizemlje/4 sprata,,Centralno grejanje,125000,,,Da
Beograd,Vračar,Kalenić,22,1 soba,Suteren/3 sprata,,Grejanje na struju,61900,,,
Beograd,Zvezdara opština,Cvetkova Pijaca,31,1.5 soba,3/3 sprata,,Etažno grejanje,91000,,,Da
Beograd,Novi Beograd,Blok 23,85,3.5 soba,2/12 spratova,,Centralno grejanje,265000,Da,,
Beograd,Zvezdara opština,Mirijevo,76,3.5 soba,Visoko prizemlje/4 sprata,,Centralno grejanje,144000,,,
Beograd,Zvezdara opština,Đeram,157,4 sobe,5/6 spratova,,Centralno grejanje,385000,,,Da
Beograd,Čukarica opština,Čukarica,110,5 soba,6/7 spratova,,Centralno grejanje,195000,,,
Beograd,Rakovica opština,Miljakovac,67,2.5 soba,Prizemlje/3 sprata,Renovirano,Centralno grejanje,140000,,,
Beograd,Stari Grad opština,Skupština,30,1 soba,3/4 sprata,,,140000,Da,,
Beograd,Novi Beograd,Blok 30,75,2.5 soba,4/4 sprata,,Centralno grejanje,259000,Da,,Da
Beograd,Zvezdara opština,Lion,120,4.5 soba,1/5 spratova,,Centralno grejanje,1200,,,
Beograd,Novi Beograd,Blok 65 - WEST 65,52,2 sobe,2/6 spratova,,Grejanje na gas,259000,Da,,Da
Beograd,Novi Beograd,A Blok - Blok 67a,48,2 sobe,7/7 spratova,,Centralno grejanje,249500,,,Da
Beograd,Zvezdara opština,Mirijevo,61,2.5 soba,1/4 sprata,,Etažno grejanje,115900,Da,,
Beograd,Zvezdara opština,Mirijevo,103,3.5 soba,4/4 sprata,,Etažno grejanje,195700,Da,,
Beograd,Zvezdara opština,Mirijevo,78,3 sobe,Nisko prizemlje/4 sprata,,Etažno grejanje,104900,,,Da
Beograd,Voždovac opština,Banjica,73,3 sobe,5/6 spratova,,Centralno grejanje,165000,Da,,Da
Beograd,Novi Beograd,Blok 12 - YUBC,160,5 soba,6/6 spratova,,Centralno grejanje,559000,,,Da
Beograd,Vračar,Crveni Krst Vračar,90,3 sobe,4/6 spratova,,Centralno grejanje,360000,Da,,Da
Beograd,Voždovac opština,Voždovačka crkva,44,2 sobe,Prizemlje,,Etažno grejanje,135000,,,
Beograd,Vračar,Slavija,42,1 soba,7/7 spratova,Renovirano,Centralno grejanje,170000,Da,,Da
Beograd,Voždovac opština,Autokomanda,60,2 sobe,2/5 spratova,,Centralno grejanje,225000,,,Da
Beograd,Savski Venac,Dedinje,151,4 sobe,3/3 sprata,,Etažno grejanje,295000,,,Da
Beograd,Vračar,Kalenić,40,1.5 soba,3/11 spratova,,Centralno grejanje,168800,Da,,Da
Beograd,Vračar,Južni Bulevar,85,3.5 soba,1/2 sprata,,Etažno grejanje,230000,,,
Beograd,Zvezdara opština,Učiteljsko Naselje,29,1.5 soba,Suteren/4 sprata,,Centralno grejanje,69000,,,
Beograd,Vračar,Južni Bulevar,92,3.5 soba,6/12 spratova,,Centralno grejanje,220000,Da,,Da
Beograd,Voždovac opština,Lekino Brdo,67,3 sobe,3/4 sprata,,Centralno grejanje,199000,,,Da
Beograd,Zvezdara opština,Mirijevo,64,3 sobe,2/3 sprata,,Etažno grejanje,137600,,,Da
Beograd,Voždovac opština,Voždovac,122,4 sobe,1/6 spratova,,Centralno grejanje,299000,,,
Beograd,Palilula opština,Višnjička Banja,122,4 sobe,5/5 spratova,,,218000,,,Da
Beograd,Palilula opština,Višnjička Banja,67,3 sobe,Visoko prizemlje/7 spratova,,Centralno grejanje,126000,Da,,Da
Beograd,Novi Beograd,Blok 4,58,2 sobe,9/20 spratova,,Centralno grejanje,150000,,,
Beograd,Voždovac opština,Lekino Brdo,80,2 sobe,3/3 sprata,,Etažno grejanje,150000,,,Da
Beograd,Vračar,Kalenić,84,4 sobe,Visoko prizemlje/5 spratova,,Grejanje na struju,210000,,,Da
Beograd,Zvezdara opština,Crveni Krst Zvezdara,108,3 sobe,2/2 sprata,,Etažno grejanje,180000,,,Da
Beograd,Zvezdara opština,Mirijevo,39,1.5 soba,Suteren/4 sprata,,Grejanje na struju,73000,,,Da
Beograd,Palilula opština,Botanička Bašta,81,3.5 soba,2/8 spratova,,Centralno grejanje,230000,Da,,
Beograd,Zvezdara opština,Denkova Bašta,63,2.5 soba,1/4 sprata,,Centralno grejanje,165000,,,Da
Beograd,Zemun opština,Batajnica,75,3 sobe,Visoko prizemlje/1 sprat,,Centralno grejanje,110000,,,Da
Beograd,Voždovac opština,Lekino Brdo,160,5 soba,3/3 sprata,,Centralno grejanje,350000,,,Da
Beograd,Vračar,Crveni Krst Vračar,77,2 sobe,3/6 spratova,,Etažno grejanje,231810,,,
Beograd,Čukarica opština,Čukarica,77,3 sobe,3/6 spratova,,Centralno grejanje,195000,,,Da
Beograd,Čukarica opština,Čukarica,88,3 sobe,1/5 spratova,,Grejanje na gas,247660,,,Da
Beograd,Zvezdara opština,Vukov Spomenik,78,3 sobe,7/7 spratova,,Centralno grejanje,299000,,,Da
Beograd,Zvezdara opština,Vukov Spomenik,106,4 sobe,6/7 spratova,,Centralno grejanje,407700,,,Da
Beograd,Voždovac opština,Autokomanda,122,3 sobe,4/4 sprata,,,420000,,,Da
Beograd,Palilula opština,Profesorska Kolonija,60,2.5 soba,1/4 sprata,,Etažno grejanje,193295,Da,,
Beograd,Zvezdara opština,Učiteljsko Naselje,61,2.5 soba,4/5 spratova,,Etažno grejanje,163000,,,Da
Beograd,Zvezdara opština,Đeram,96,3.5 soba,6/6 spratova,,Etažno grejanje,244000,,,Da
Beograd,Vračar,Crveni Krst Vračar,69,2.5 soba,4/6 spratova,,Etažno grejanje,208650,,,
Beograd,Zvezdara opština,Zvezdarska Šuma,108,3 sobe,Prizemlje/3 sprata,,Etažno grejanje,248400,,,Da
Beograd,Zvezdara opština,Mirijevo,39,1.5 soba,Nisko prizemlje/4 sprata,,Centralno grejanje,65000,,,
Beograd,Palilula opština,Višnjička Banja,67,3 sobe,1/3 sprata,,Grejanje na struju,120000,,,
Beograd,Savski Venac,Beograd na vodi,80,3 sobe,4/16 spratova,,Centralno grejanje,368000,Da,,
Beograd,Palilula opština,Karaburma,38,1 soba,5/5 spratova,,Grejanje na struju,75000,,,Da
Beograd,Novi Beograd,Blok 37,91,3 sobe,8/8 spratova,,Centralno grejanje,194500,Da,,
Beograd,Novi Beograd,Bežanijska kosa,92,3.5 soba,4/6 spratova,,,258000,Da,,
Beograd,Rakovica opština,Petlovo Brdo,41,2 sobe,Suteren/3 sprata,,Etažno grejanje,55000,Da,,
Beograd,Rakovica opština,Skojevsko Naselje,55,2 sobe,9/11 spratova,,,115000,Da,,Da
Beograd,Rakovica opština,Rakovica,34,1.5 soba,Prizemlje/3 sprata,,Centralno grejanje,59000,,,
Beograd,Rakovica opština,Miljakovac,51,2.5 soba,2/8 spratova,Renovirano,Centralno grejanje,109650,,,Da
Beograd,Vračar,Kalenić,103,4 sobe,3/5 spratova,,,395000,,,Da
Beograd,Palilula opština,Profesorska Kolonija,100,4 sobe,2/7 spratova,Renovirano,Centralno grejanje,335000,,,Da
Beograd,Vračar,Krunski Venac,103,3 sobe,2/5 spratova,,Centralno grejanje,410000,,,Da
Beograd,Stari Grad opština,Beograd centar,77,3 sobe,4/4 sprata,,Etažno grejanje,420000,,,Da
Beograd,Čukarica opština,Čukarica,87,3 sobe,Prizemlje/5 spratova,,Centralno grejanje,222000,,,
Beograd,Savski Venac,Dedinje,230,4 sobe,Prizemlje/3 sprata,,Grejanje na gas,595000,,,
Beograd,Stari Grad opština,Skupština,110,4 sobe,2/4 sprata,,Grejanje na struju,370000,,,
Beograd,Vračar,Karađorđev park,54,2 sobe,3/5 spratova,,Centralno grejanje,269000,Da,,Da
Beograd,Palilula opština,Palilula,95,3 sobe,2/4 sprata,,Centralno grejanje,390000,Da,,
Beograd,Vračar,Neimar,67,2 sobe,2/7 spratova,,Centralno grejanje,290000,Da,,
Beograd,Vračar,Cvetni Trg,122,4 sobe,3/4 sprata,,Centralno grejanje,385000,Da,,
Beograd,Zvezdara opština,Lipov Lad,89,3.5 soba,1/7 spratova,Renovirano,Centralno grejanje,260000,Da,,Da
Beograd,Savski Venac,Savamala,81,3.5 soba,2/4 sprata,,Grejanje na struju,239000,,,Da
Beograd,Vračar,Crveni Krst Vračar,104,4 sobe,2/6 spratova,,Centralno grejanje,338000,,,Da
Beograd,Vračar,Kalenić,116,4 sobe,5/6 spratova,,Centralno grejanje,433000,Da,,Da
Beograd,Palilula opština,Palilula,39,1 soba,7/8 spratova,,Centralno grejanje,125000,Da,,Da
Beograd,Novi Beograd,Blok 65 - WEST 65,58,2 sobe,3/7 spratova,,Centralno grejanje,272000,Da,,Da
Beograd,Zvezdara opština,Vukov Spomenik,101,4 sobe,5/7 spratova,,Centralno grejanje,320000,Da,,
Beograd,Novi Beograd,Blok 65 - WEST 65,53,2 sobe,8/9 spratova,,Centralno grejanje,270000,,,Da
Beograd,Novi Beograd,Blok 19a,189,3 sobe,7/7 spratova,,Centralno grejanje,470000,,,Da
Beograd,Stari Grad opština,Dorćol,79,3 sobe,4/5 spratova,,Centralno grejanje,319000,,,Da
Beograd,Novi Beograd,Blok 24,51,2 sobe,3/5 spratova,Renovirano,Centralno grejanje,200000,Da,,Da
Beograd,Vračar,Južni Bulevar,86,4 sobe,1/6 spratova,,Centralno grejanje,387000,,,
Beograd,Palilula opština,Botanička Bašta,92,4 sobe,Visoko prizemlje/2 sprata,Renovirano,Centralno grejanje,358000,,,
Beograd,Čukarica opština,Čukarica,112,4 sobe,3/5 spratova,,Grejanje na gas,315168,,,Da
Beograd,Čukarica opština,Čukarica,52,2 sobe,1/4 sprata,,,168800,Da,,
Beograd,Voždovac opština,Trošarina,80,3 sobe,5/8 spratova,,Centralno grejanje,265000,,,Da
Beograd,Zvezdara opština,Đeram,50,2 sobe,1/6 spratova,Renovirano,Centralno grejanje,158000,Da,,
Beograd,Voždovac opština,Kumodraž,61,2 sobe,5/5 spratova,,Centralno grejanje,117000,,,
Beograd,Čukarica opština,Čukarica,216,5 soba,5/5 spratova,,,800000,,,Da
Beograd,Čukarica opština,Čukarica,88,3.5 soba,6/7 spratova,Renovirano,Centralno grejanje,220000,Da,,
Beograd,Voždovac opština,Braće Jerković,49,2 sobe,2/3 sprata,,,125000,,,Da
Beograd,Voždovac opština,Voždovac,124,5 soba,3/3 sprata,,Etažno grejanje,340000,,,Da
Beograd,Čukarica opština,Čukarica,58,2 sobe,Visoko prizemlje/2 sprata,,Grejanje na gas,98000,,,Da
Beograd,Vračar,Crveni Krst Vračar,81,3.5 soba,3/6 spratova,Renovirano,,212900,,,
Beograd,Čukarica opština,Čukarica,77,3 sobe,3/6 spratova,,Centralno grejanje,195000,,,Da
Beograd,Voždovac opština,Dušanovac,40,1.5 soba,Visoko prizemlje/4 sprata,,Etažno grejanje,160000,,,Da
Beograd,Čukarica opština,Čukarica,99,3 sobe,5/5 spratova,,Centralno grejanje,209990,,,Da
Beograd,Novi Beograd,Bežanijski Blokovi,60,2 sobe,1/3 sprata,,Centralno grejanje,145000,,,
Beograd,Palilula opština,Botanička Bašta,79,3 sobe,4/5 spratova,,Centralno grejanje,319000,,,Da
Beograd,Novi Beograd,Blok 67 - Belville,56,2 sobe,8/10 spratova,,Centralno grejanje,214500,,,Da
Beograd,Čukarica opština,Čukarica,69,3 sobe,Prizemlje/5 spratova,,Grejanje na gas,193900,,,
Beograd,Čukarica opština,Čukarica,31,1 soba,Prizemlje,,Centralno grejanje,105000,,,
Beograd,Mladenovac opština,Mladenovac centar,65,3 sobe,1/3 sprata,,Grejanje na gas,84500,,,Da
Beograd,Mladenovac opština,Mladenovac centar,86,4 sobe,3/3 sprata,,Grejanje na gas,111800,,,Da
Beograd,Stari Grad opština,Dorćol,79,2 sobe,6/6 spratova,,Centralno grejanje,3000,Da,,Da
Beograd,Savski Venac,Dedinje,61,2 sobe,8/10 spratova,,Centralno grejanje,215000,Da,,
Beograd,Zemun opština,Zemun,66,3 sobe,1/2 sprata,,Etažno grejanje,119990,,,
Beograd,Zvezdara opština,Mirijevo,44,1.5 soba,3/3 sprata,,Etažno grejanje,130000,,,Da
